index,longitude,latitude,std_geohash_code,std_geohash_diff,std_geohash_abs_diff,mbr_geohash_code,mbr_geohash_diff,mbr_geohash_abs_diff,hilbert_code,hilbert_diff,hilbert_abs_diff
89601,116.31959000,40.00788200,2034401218245527,-7,7,367016188822,1,1,366728175319,2,2
89602,116.31959300,40.00787400,2034401218245525,-2,2,367016188825,3,3,366728175325,6,6
89603,116.31959300,40.00787000,2034401218245439,-86,86,367016188824,-1,1,366728175324,-1,1
89604,116.31959300,40.00787000,2034401218245439,0,0,367016188824,0,0,366728175324,0,0
89605,116.31959300,40.00787100,2034401218245439,0,0,367016188824,0,0,366728175324,0,0
89606,116.31958900,40.00788400,2034401218245532,93,93,367016188822,-2,2,366728175319,-5,5
89607,116.31960100,40.00792300,2034401218246979,1447,1447,367016188878,56,56,366728175241,-78,78
89608,116.31958800,40.00793500,2034401218246942,-37,37,367016188882,4,4,366728175249,8,8
89609,116.31954600,40.00793100,2034401218246748,-194,194,367016188741,-141,141,366728175183,-66,66
89610,116.31951400,40.00789700,2034401218245345,-1403,1403,367016188317,-424,424,366728175059,-124,124
89611,116.31949700,40.00789100,2034401218245275,-70,70,367016188221,-96,96,366728174891,-168,168
89612,116.31948800,40.00790200,2034401218245298,23,23,367016188258,37,37,366728174971,80,80
89613,116.31947200,40.00792800,2034401218246665,1367,1367,367016188231,-27,27,366728174924,-47,47
89614,116.31944900,40.00793100,2034401218243928,-2737,2737,367016186855,-1376,1376,366728173622,-1302,1302
89615,116.31943000,40.00793500,2034401218243915,-13,13,367016186834,-21,21,366728173595,-27,27
89616,116.31942900,40.00793900,2034401218243937,22,22,367016186834,0,0,366728173595,0,0
89617,116.31942800,40.00794700,2034401218243938,1,1,367016186835,1,1,366728173592,-3,3
89618,116.31942900,40.00795500,2034401218243947,9,9,367016186838,3,3,366728173591,-1,1
89619,116.31942900,40.00795500,2034401218243947,0,0,367016186838,0,0,366728173591,0,0
89620,116.31943000,40.00795200,2034401218243945,-2,2,367016186838,0,0,366728173591,0,0
89621,116.31944000,40.00795400,2034401218243951,6,6,367016186846,8,8,366728173585,-6,6
89622,116.31944300,40.00796300,2034401218244037,86,86,367016186869,23,23,366728173583,-2,2
89623,116.31967800,40.00809700,2034401218335767,91730,91730,367016195293,8424,8424,366728170649,-2934,2934
89624,116.31986500,40.00819100,2034401218347598,11831,11831,367016197956,2663,2663,366728167620,-3029,3029
89625,116.31998900,40.00822200,2034401218348675,1077,1077,367017596372,1398416,1398416,366727839676,-327944,327944
89626,116.32004500,40.00822500,2034401218348754,79,79,367017596788,416,416,366727838796,-880,880
89627,116.32007200,40.00823700,2034401218348939,185,185,367017596887,99,99,366727838780,-16,16
89628,116.31962500,40.00782400,2034401218245113,-103826,103826,367016194133,-1402754,1402754,366728170239,331459,331459
89629,116.31971200,40.00785200,2034401218246257,1144,1144,367016194822,689,689,366728169639,-600,600
89630,116.32020500,40.00807800,2034401218263785,17528,17528,367017598555,1403733,1403733,366727838198,-331441,331441
89631,116.32088600,40.00830800,2034401218533570,269785,269785,367017642698,44143,44143,366727802661,-35537,35537
89632,116.32110900,40.00838000,2034401218535212,1642,1642,367017650474,7776,7776,366727806399,3738,3738
89633,116.32112400,40.00838000,2034401218535225,13,13,367017650568,94,94,366727806404,5,5
89634,116.32191200,40.00465800,2034401216921664,-1613561,1613561,367017513326,-137242,137242,366727082353,-724051,724051
89635,116.32076500,40.00624000,2034401216990510,68846,68846,367017445658,-67668,67668,366726973365,-108988,108988
89636,116.31960400,40.00767200,2034401218239305,1248795,1248795,367016185841,-1259817,1259817,366728175625,1202260,1202260
89637,116.31951900,40.00767000,2034401218239049,-256,256,367016185307,-534,534,366728176564,939,939
89638,116.31947400,40.00767000,2034401218238985,-64,64,367016185177,-130,130,366728176631,67,67
89639,116.31947200,40.00767100,2034401218238985,0,0,367016185171,-6,6,366728176626,-5,5
89640,116.31947200,40.00767100,2034401218238985,0,0,367016185171,0,0,366728176626,0,0
89641,116.31947000,40.00767600,2034401218238986,1,1,367016185171,0,0,366728176626,0,0
89642,116.31946900,40.00773800,2034401218239144,158,158,367016187923,2752,2752,366728174610,-2016,2016
89643,116.31947900,40.00779300,2034401218244742,5598,5598,367016187983,60,60,366728174816,206,206
89644,116.32054300,40.00830300,2034401218529472,284730,284730,367017617983,1430000,1430000,366727845162,-329654,329654
89645,116.32051800,40.00828900,2034401218529330,-142,142,367017617948,-35,35,366727845144,-18,18
89646,116.32224100,40.00885400,2034401218629817,100487,100487,367017783490,165542,165542,366727727659,-117485,117485
89647,116.32282000,40.00896500,2034401218645259,15442,15442,367018138545,355055,355055,366727421001,-306658,306658
89648,116.32278200,40.00888200,2034401218643556,-1703,1703,367018138213,-332,332,366727421813,812,812
89649,116.32256800,40.00876300,2034401218620070,-23486,23486,367018132953,-5260,5260,366727417783,-4030,4030
89650,116.32237400,40.00866800,2034401218607604,-12466,12466,367017782542,-350411,350411,366727739659,321876,321876
89651,116.32211500,40.00861600,2034401218604121,-3483,3483,367017774330,-8212,8212,366727733765,-5894,5894
89652,116.32177500,40.00850600,2034401218557180,-46941,46941,367017748981,-25349,25349,366727780111,46346,46346
89653,116.32146400,40.00843500,2034401218553104,-4076,4076,367017740733,-8248,8248,366727777769,-2342,2342
89654,116.32119000,40.00838000,2034401218546217,-6887,6887,367017650986,-89747,89747,366727806101,28332,28332
89655,116.32119200,40.00836700,2034401218546209,-8,8,367017650901,-85,85,366727806869,768,768
89656,116.32120100,40.00838100,2034401218546221,12,12,367017651080,179,179,366727806054,-815,815
89657,116.32120100,40.00838700,2034401218546223,2,2,367017651081,1,1,366727806055,1,1
89658,116.32119900,40.00838700,2034401218546223,0,0,367017651075,-6,6,366727806056,1,1
89659,116.32119600,40.00838300,2034401218546222,-1,1,367017651075,0,0,366727806056,0,0
89660,116.32119000,40.00838000,2034401218546217,-5,5,367017650986,-89,89,366727806101,45,45
89661,116.32119000,40.00838000,2034401218546217,0,0,367017650986,0,0,366727806101,0,0
89662,116.32118700,40.00837500,2034401218546210,-7,7,367017650986,0,0,366727806101,0,0
89663,116.32117500,40.00836400,2034401218535262,-10948,10948,367017650804,-182,182,366727806820,719,719
89664,116.32114200,40.00833300,2034401218534882,-380,380,367017650413,-391,391,366727806481,-339,339
89665,116.32114000,40.00832200,2034401218534858,-24,24,367017650403,-10,10,366727806488,7,7
89666,116.32113900,40.00831700,2034401218534813,-45,45,367017650403,0,0,366727806488,0,0
89667,116.32113900,40.00831700,2034401218534813,0,0,367017650403,0,0,366727806488,0,0
89668,116.32113600,40.00832000,2034401218534815,2,2,367017650403,0,0,366727806488,0,0
89669,116.32109300,40.00831900,2034401218534623,-192,192,367017650273,-130,130,366727806579,91,91
89670,116.32108700,40.00833400,2034401218534652,29,29,367017650255,-18,18,366727806560,-19,19
89671,116.32106600,40.00833300,2034401218534630,-22,22,367017648879,-1376,1376,366727803290,-3270,3270
89672,116.32105500,40.00833800,2034401218534632,2,2,367017648871,-8,8,366727803292,2,2
89673,116.32105000,40.00833900,2034401218534589,-43,43,367017648869,-2,2,366727803295,3,3
89674,116.32104900,40.00833200,2034401218534583,-6,6,367017648847,-22,22,366727803274,-21,21
89675,116.32104900,40.00832400,2034401218534581,-2,2,367017648846,-1,1,366727803275,1,1
89676,116.32104500,40.00832300,2034401218534558,-23,23,367017648846,0,0,366727803275,0,0
89677,116.32104300,40.00832200,2034401218534558,0,0,367017648841,-5,5,366727803277,2,2
89678,116.32104100,40.00831900,2034401218534555,-3,3,367017648841,0,0,366727803277,0,0
89679,116.32104000,40.00831500,2034401218534553,-2,2,367017648841,0,0,366727803277,0,0
89680,116.32103600,40.00831800,2034401218534554,1,1,367017648835,-6,6,366727803266,-11,11
89681,116.32103600,40.00831800,2034401218534554,0,0,367017648835,0,0,366727803266,0,0
89682,116.32103400,40.00831700,2034401218534552,-2,2,367017648833,-2,2,366727803267,1,1
89683,116.32097700,40.00829300,2034401218533737,-815,815,367017648310,-523,523,366727803085,-182,182
89684,116.32097700,40.00829300,2034401218533737,0,0,367017648310,0,0,366727803085,0,0
89685,116.32097300,40.00829400,2034401218533736,-1,1,367017648308,-2,2,366727803084,-1,1
89686,116.32082900,40.00827900,2034401218530654,-3082,3082,367017642512,-5796,5796,366727802778,-306,306
89687,116.32066300,40.00825300,2034401218528253,-2401,2401,367017640107,-2405,2405,366727801598,-1180,1180
89688,116.32064300,40.00824700,2034401218528231,-22,22,367017640075,-32,32,366727801542,-56,56
89689,116.32064300,40.00824700,2034401218528231,0,0,367017640075,0,0,366727801542,0,0
89690,116.32064000,40.00824500,2034401218528230,-1,1,367017640072,-3,3,366727801540,-2,2
89691,116.32059800,40.00821400,2034401218528047,-183,183,367017629017,-11055,11055,366727823351,21811,21811
89692,116.32054300,40.00816000,2034401218527458,-589,589,367017606974,-22043,22043,366727823491,140,140
89693,116.32051400,40.00806000,2034401218439821,-87637,87637,367017606727,-247,247,366727823814,323,323
89694,116.32044700,40.00801200,2034401218264854,-174967,174967,367017606193,-534,534,366727824009,195,195
89695,116.32034600,40.00799800,2034401218264250,-604,604,367017604271,-1922,1922,366727825136,1127,1127
89696,116.32030500,40.00800800,2034401218263890,-360,360,367017604154,-117,117,366727825029,-107,107
89697,116.32024800,40.00802800,2034401218263841,-49,49,367017598645,-5509,5509,366727838063,13034,13034
89698,116.32024800,40.00802800,2034401218263841,0,0,367017598645,0,0,366727838063,0,0
89699,116.32024600,40.00803300,2034401218263843,2,2,367017598645,0,0,366727838063,0,0
89700,116.32020100,40.00806100,2034401218263755,-88,88,367017598543,-102,102,366727838176,113,113
89701,116.32014400,40.00809000,2034401218348372,84617,84617,367017598078,-465,465,366727837803,-373,373
89702,116.32011100,40.00811900,2034401218348386,14,14,367017598214,136,136,366727838637,834,834
89703,116.32007300,40.00815300,2034401218348449,63,63,367017596822,-1392,1392,366727838935,298,298
89704,116.32002600,40.00817600,2034401218348608,159,159,367017596736,-86,86,366727838826,-109,109
89705,116.31999900,40.00818600,2034401218348557,-51,51,367017596361,-375,375,366727839629,803,803
89706,116.31998500,40.00819800,2034401218348576,19,19,367017596357,-4,4,366727839621,-8,8
89707,116.31998100,40.00820700,2034401218348584,8,8,367017596282,-75,75,366727839695,74,74
89708,116.31996700,40.00823100,2034401218347993,-591,591,367017596277,-5,5,366727839685,-10,10
89709,116.31990300,40.00822500,2034401218347907,-86,86,367016198014,-1398263,1398263,366728167657,327972,327972
89710,116.31985200,40.00821600,2034401218347712,-195,195,367016197619,-395,395,366728167688,31,31
89711,116.31972700,40.00820000,2034401218336546,-11166,11166,367016195941,-1678,1678,366728171231,3543,3543
89712,116.31969100,40.00818400,2034401218336332,-214,214,367016195555,-386,386,366728171314,83,83
89713,116.31968700,40.00816400,2034401218335977,-355,355,367016195509,-46,46,366728171333,19,19
89714,116.31968800,40.00813800,2034401218335939,-38,38,367016195504,-5,5,366728171338,5,5
89715,116.31968500,40.00809500,2034401218335810,-129,129,367016195317,-187,187,366728170661,-677,677
89716,116.31969700,40.00803800,2034401218248301,-87509,87509,367016195304,-13,13,366728170684,23,23
89717,116.31976300,40.00796600,2034401218248087,-214,214,367016195722,418,418,366728170831,147,147
89718,116.31982000,40.00791200,2034401218257582,9495,9495,367016196459,737,737,366728169428,-1403,1403
89719,116.31988500,40.00785100,2034401218257502,-80,80,367016196900,441,441,366728168628,-800,800
89720,116.31991400,40.00783000,2034401218257669,167,167,367016196994,94,94,366728168643,15,15
89721,116.31994100,40.00782200,2034401218257384,-285,285,367016196863,-131,131,366728168704,61,61
89722,116.31994100,40.00782300,2034401218257384,0,0,367016196863,0,0,366728168704,0,0
89723,116.31994100,40.00782300,2034401218257384,0,0,367016196863,0,0,366728168704,0,0
89724,116.31994600,40.00781500,2034401218257379,-5,5,367017594964,1398101,1398101,366727835902,-332802,332802
89725,116.31996100,40.00779800,2034401218257368,-11,11,367017594970,6,6,366727835893,-9,9
89726,116.32001900,40.00776400,2034401218257951,583,583,367017595112,142,142,366727835796,-97,97
89727,116.32007700,40.00775600,2034401218258185,234,234,367017595549,437,437,366727836633,837,837
89728,116.32012700,40.00776100,2034401218258255,70,70,367017596981,1432,1432,366727836719,86,86
89729,116.32014000,40.00776400,2034401218258267,12,12,367017597032,51,51,366727836796,77,77
89730,116.32014100,40.00776400,2034401218258267,0,0,367017597034,2,2,366727836799,3,3
89731,116.32014100,40.00776400,2034401218258267,0,0,367017597034,0,0,366727836799,0,0
89732,116.32014000,40.00776500,2034401218258267,0,0,367017597032,-2,2,366727836796,-3,3
89733,116.32013000,40.00775700,2034401218258253,-14,14,367017596981,-51,51,366727836719,-77,77
89734,116.32010900,40.00776000,2034401218258207,-46,46,367017596949,-32,32,366727836735,16,16
89735,116.32011000,40.00775700,2034401218258248,41,41,367017596949,0,0,366727836735,0,0
89736,116.32011400,40.00775100,2034401218258242,-6,6,367017596950,1,1,366727836733,-2,2
89737,116.32011700,40.00774800,2034401218258241,-1,1,367017596956,6,6,366727836722,-11,11
89738,116.32011700,40.00774800,2034401218258241,0,0,367017596956,0,0,366727836722,0,0
89739,116.32011900,40.00774300,2034401218252779,-5462,5462,367017596953,-3,3,366727836727,5,5
89740,116.32016300,40.00771800,2034401218255499,2720,2720,367017597070,117,117,366727836897,170,170
89741,116.32023100,40.00768900,2034401218255478,-21,21,367017594839,-2231,2231,366727831572,-5325,5325
89742,116.32029500,40.00765700,2034401218255342,-136,136,367017600359,5520,5520,366727831516,-56,56
89743,116.32034000,40.00763500,2034401218256014,672,672,367017600489,130,130,366727831357,-159,159
89744,116.32035900,40.00761500,2034401218255934,-80,80,367017600796,307,307,366727831064,-293,293
89745,116.32036300,40.00761500,2034401218255935,1,1,367017600798,2,2,366727831067,3,3
89746,116.32036300,40.00762300,2034401218256023,88,88,367017600799,1,1,366727831066,-1,1
89747,116.32036300,40.00762300,2034401218256023,0,0,367017600799,0,0,366727831066,0,0
89748,116.32036200,40.00762300,2034401218256023,0,0,367017600799,0,0,366727831066,0,0
89749,116.32040500,40.00777400,2034401218262135,6112,6112,367017603787,2988,2988,366727826310,-4756,4756
89750,116.32041700,40.00775500,2034401218262281,146,146,367017603773,-14,14,366727826369,59,59
89751,116.32039900,40.00782900,2034401218262267,-14,14,367017603805,32,32,366727826329,-40,40
89752,116.32040800,40.00780400,2034401218262239,-28,28,367017603824,19,19,366727826336,7,7
89753,116.32040900,40.00780200,2034401218262237,-2,2,367017603824,0,0,366727826336,0,0
89754,116.32041100,40.00779700,2034401218262402,165,165,367017603824,0,0,366727826336,0,0
89755,116.32041200,40.00779300,2034401218262402,0,0,367017603815,-9,9,366727826356,20,20
89756,116.32041300,40.00779000,2034401218262400,-2,2,367017603815,0,0,366727826356,0,0
89757,116.32041300,40.00779000,2034401218262400,0,0,367017603815,0,0,366727826356,0,0
89758,116.32041300,40.00778700,2034401218262400,0,0,367017603814,-1,1,366727826359,3,3
89759,116.32041000,40.00779600,2034401218262402,2,2,367017603824,10,10,366727826336,-23,23
89760,116.32041100,40.00780400,2034401218262410,8,8,367017603824,0,0,366727826336,0,0
89761,116.32041200,40.00780700,2034401218262410,0,0,367017603827,3,3,366727826338,2,2
89762,116.32041700,40.00781100,2034401218262433,23,23,367017603833,6,6,366727826349,11,11
89763,116.32042100,40.00781600,2034401218262438,5,5,367017603836,3,3,366727826344,-5,5
89764,116.32042100,40.00782200,2034401218262444,6,6,367017603837,1,1,366727826345,1,1
89765,116.32042100,40.00782200,2034401218262444,0,0,367017603837,0,0,366727826345,0,0
